Notes,State of Residence,State of Residence Code,2023 Metro/Nonmetro,2023 Metro/Nonmetro Code,Mother's Hispanic Origin,Mother's Hispanic Origin Code,Source of Payment for Delivery,Source of Payment for Delivery Code,Maternal Morbidity Checked,Maternal Morbidity Checked Code,Births
,New York,36,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,Unknown or Not Stated,9,20
,New York,36,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,At least one checked,0,10
,New York,36,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,1424
,New York,36,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,114
,New York,36,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,66
,New York,36,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,70
,New York,36,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,314
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,62
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,2234
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,17
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,896
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,75
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,133
,New York,36,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,13
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,331
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,15276
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,25
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,523
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,17421
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,25
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,46
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,2835
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,Unknown or Not Stated,9,31
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,57
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1898
,New York,36,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,210
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,33
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,35
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,None checked,1,82
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,Unknown or Not Stated,9,10
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,42
,New York,36,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,967
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,358
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,25174
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,248
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,19515
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,At least one checked,0,247
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,23115
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Other,4,At least one checked,0,73
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,3202
,North Carolina,37,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,408
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,1221
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,87466
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,2595
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,156592
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,92
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,7312
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,282
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,13733
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,11
,North Carolina,37,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,913
,North Carolina,37,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,28
,North Carolina,37,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,45
,North Carolina,37,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,11
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,97
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,6148
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,47
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,2890
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,At least one checked,0,55
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,4701
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,At least one checked,0,14
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,776
,North Carolina,37,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,180
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,426
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,32972
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,531
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,28876
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,44
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,2141
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,63
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,3778
,North Carolina,37,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,412
,North Carolina,37,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,14
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,11
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,582
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,567
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,79
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,325
,North Dakota,38,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,49
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,72
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,3676
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,287
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,11850
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,10
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,362
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,44
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,2140
,North Dakota,38,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,186
,North Dakota,38,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,119
,North Dakota,38,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,159
,North Dakota,38,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,15
,North Dakota,38,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,56
,North Dakota,38,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,78
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,508
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,14
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,522
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,156
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,72
,North Dakota,38,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,42
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,44
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,2748
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,124
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,7569
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,448
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,11
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,816
,North Dakota,38,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,108
,North Dakota,38,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,74
,North Dakota,38,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,107
,North Dakota,38,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,None checked,1,27
,North Dakota,38,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,67
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,349
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,14723
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,217
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,8851
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,At least one checked,0,194
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,6906
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Other,4,At least one checked,0,36
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,1449
,Ohio,39,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,213
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,2225
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,117710
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,55
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,4412
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,178563
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,52
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,274
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,12434
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,202
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,9512
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,31
,Ohio,39,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,1311
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,411
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,At least one checked,0,10
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,347
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,72
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,44
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,42
,Ohio,39,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,13
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,26
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,1533
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,23
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,1232
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,At least one checked,0,18
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,869
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,90
,Ohio,39,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,24
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,376
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,25712
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,598
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,39316
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,23
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,127
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,8728
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,49
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,2677
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,15
,Ohio,39,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,620
,Ohio,39,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,65
,Ohio,39,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,64
,Ohio,39,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,None checked,1,23
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,249
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,18186
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,83
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,5536
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,532
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Other,4,At least one checked,0,15
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,851
,Oklahoma,40,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,66
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,531
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,36366
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,726
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,44331
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,39
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,3495
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,57
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,4465
,Oklahoma,40,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,262
,Oklahoma,40,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,63
,Oklahoma,40,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,55
,Oklahoma,40,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,18
,Oklahoma,40,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,11
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,91
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,4415
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,34
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,1711
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,164
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,117
,Oklahoma,40,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,43
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,452
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,24189
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,304
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,17023
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,19
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,1506
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,15
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1663
,Oklahoma,40,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,263
,Oklahoma,40,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,42
,Oklahoma,40,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,26
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,354
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,17801
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,Unknown or Not Stated,9,163
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,195
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,8018
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,Unknown or Not Stated,9,48
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,204
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,171
,Oregon,41,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,148
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,496
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,28736
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,186
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,1341
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,48756
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,266
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,39
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,1826
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,Unknown or Not Stated,9,20
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,13
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,857
,Oregon,41,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,10
